tt9823170	1	nm1268200	actress	\N	["Aneta Landau"]
tt9823170	2	nm7698067	actor	\N	["Count Maximilian von Fleckenstein"]
tt9823170	3	nm0957468	actor	\N	["Karol Holzer"]
tt9823170	4	nm0956190	actor	\N	["Chief Constable Rafal Król"]
tt9823170	5	nm0538105	director	\N	\N
tt9823170	6	nm1585774	writer	dramaturgy	\N
tt9823170	7	nm0630564	producer	producer	\N
tt9823170	8	nm4591403	composer	\N	\N
tt9823170	9	nm0866651	cinematographer	\N	\N
tt9823276	10	nm10275402	self	\N	["Self"]
tt9823276	1	nm5535067	self	\N	["Self"]
tt9823276	2	nm10496538	self	\N	["Self"]
tt9823276	3	nm10496536	self	\N	["Self"]
tt9823276	4	nm10496535	self	\N	["Self"]
tt9823276	5	nm5462279	director	\N	\N
tt9823276	6	nm5658663	producer	producer	\N
tt9823276	7	nm3504128	cinematographer	director of photography	\N
tt9823276	8	nm9489325	editor	\N	\N
tt9823276	9	nm10496537	self	\N	["Self"]
tt9823344	1	nm0152466	writer	screenplay by	\N
tt9823344	2	nm10496549	writer	novel	\N
tt9823344	3	nm0276178	producer	producer	\N
tt9823546	10	nm10496598	actress	\N	\N
tt9823546	1	nm8743969	actor	\N	\N
tt9823546	2	nm1018224	actor	\N	\N
tt9823546	3	nm7944314	actor	\N	["Inspector"]
tt9823546	4	nm2587401	actor	\N	["Raosaheb"]
tt9823546	5	nm10496597	director	\N	\N
tt9823546	6	nm9442173	editor	\N	\N
tt9823546	7	nm1189897	actress	\N	\N
tt9823546	8	nm2515388	actress	\N	\N
tt9823546	9	nm2513407	actress	\N	["Naina Nagarkar"]
tt9823552	1	nm7392220	actor	\N	["Leroy McKinley"]
tt9823554	10	nm10496611	actress	\N	["Justine"]
tt9823554	1	nm10496609	actor	\N	["Raphael"]
tt9823554	2	nm10496612	actor	\N	["Lucas"]
tt9823554	3	nm10496613	actress	\N	["Lena"]
tt9823554	4	nm7809993	actress	\N	["Alix"]
tt9823554	5	nm10496608	director	\N	\N
tt9823554	6	nm10496616	actor	\N	["Gaspard"]
tt9823554	7	nm10496617	actor	\N	["Tom"]
tt9823554	8	nm10496614	actress	\N	["Jo"]
tt9823554	9	nm10496618	actor	\N	["Matt"]
tt9823562	10	nm7156671	editor	\N	\N
tt9823562	1	nm13127734	actor	\N	\N
tt9823562	2	nm10496631	actress	\N	["Sandeep Kaur"]
tt9823562	3	nm3711754	actor	\N	["Ranjit Raula"]
tt9823562	4	nm6793660	actress	\N	["Buggi"]
tt9823562	5	nm10496629	director	\N	\N
tt9823562	6	nm7487668	director	\N	\N
tt9823562	7	nm5895749	writer	\N	\N
tt9823562	8	nm2868574	composer	\N	\N
tt9823562	9	nm12433143	cinematographer	\N	\N
tt9823564	1	nm7603070	actor	\N	["Balwant Bhai"]
tt9823564	2	nm10496632	actor	\N	["Nayan"]
tt9823564	3	nm8092847	actor	\N	["Shyam"]
tt9823564	4	nm7643069	actor	\N	["Dhaval"]
tt9823564	5	nm7309698	director	\N	\N
tt9823564	6	nm7224075	composer	\N	\N
tt9823564	7	nm9438134	composer	\N	\N
tt9823564	8	nm7309699	cinematographer	\N	\N
tt9823564	9	nm11504424	production_designer	\N	\N
tt9823614	1	nm5594299	self	\N	["Self"]
tt9823614	2	nm7298046	director	\N	\N
tt9823614	3	nm8415021	director	\N	\N
tt9823614	4	nm3199878	editor	\N	\N
tt9823634	1	nm9582860	actor	\N	["Udara"]
tt9823634	2	nm10496665	actress	\N	["Maduwanthi"]
tt9823634	3	nm0211575	actress	\N	["Silvia"]
tt9823634	4	nm0927937	actor	\N	["Dunuwila"]
tt9823634	5	nm10496668	writer	story	\N
tt9823634	6	nm10496669	writer	dialogue	\N
tt9823634	7	nm4765381	cinematographer	\N	\N
tt9823634	8	nm4763697	editor	\N	\N
tt9823772	10	nm0297928	cinematographer	\N	\N
tt9823772	1	nm1276463	actor	\N	["Hu Sen"]
tt9823772	2	nm0955448	actress	\N	["Xie Xiao Ying"]
tt9823772	3	nm1253905	actor	\N	["Teacher Zhong"]
tt9823772	4	nm1273487	actress	\N	["Xie's mother"]
tt9823772	5	nm1283610	director	\N	\N
tt9823772	6	nm1286341	director	\N	\N
tt9823772	7	nm0591836	writer	screenplay	\N
tt9823772	8	nm8797887	producer	producer	\N
tt9823772	9	nm1993963	composer	\N	\N
tt9824012	10	nm1844669	cinematographer	\N	\N
tt9824012	1	nm0280228	archive_footage	\N	["Self"]
tt9824012	2	nm0589073	self	\N	["Self"]
tt9824012	3	nm2001088	self	\N	["Self"]
tt9824012	4	nm5522319	self	\N	["Self"]
tt9824012	5	nm0940292	director	\N	\N
tt9824012	6	nm2411608	producer	producer	\N
tt9824012	7	nm1358614	cinematographer	\N	\N
tt9824012	8	nm10320412	cinematographer	\N	\N
tt9824012	9	nm0625665	cinematographer	\N	\N
tt9824014	1	nm1115068	actor	\N	["Paolo"]
tt9824014	2	nm3361148	actor	\N	["Teacher"]
tt9824014	3	nm10499018	writer	Narration	\N
tt9824014	4	nm10499017	writer	Narration	\N
tt9824014	5	nm10496836	composer	\N	\N
tt9824016	1	nm10496837	actor	\N	["Roy"]
tt9824016	2	nm10464890	actress	\N	["Sheila"]
tt9824016	3	nm3184458	actress	\N	["Tante Riska"]
tt9824016	4	nm10496838	actress	\N	["Rani"]
tt9824016	5	nm1070100	director	\N	\N
tt9824016	6	nm2703622	writer	script writer	\N
tt9824016	7	nm1099515	producer	producer	\N
tt9824016	8	nm4132549	editor	\N	\N
tt9824016	9	nm2853857	editor	\N	\N
tt9824114	10	nm3322129	actress	\N	["Female Gangster"]
tt9824114	1	nm0000430	actor	\N	["Jean-Baptiste Philippe"]
tt9824114	2	nm0212563	actor	\N	["Remo"]
tt9824114	3	nm0085997	actor	\N	["Bobby Bravo"]
tt9824114	4	nm0714739	actor	\N	["Milo Novak"]
tt9824114	5	nm7101998	director	\N	\N
tt9824114	6	nm7102008	producer	producer	\N
tt9824114	7	nm3283479	cinematographer	\N	\N
tt9824114	8	nm0130736	actor	\N	["Campbell"]
tt9824114	9	nm2018573	actor	\N	["Tony Thomas"]
tt9824252	1	nm0528186	director	\N	\N
tt9824252	2	nm0104476	writer	screenplay by	\N
tt9824252	3	nm8546908	writer	based on the novel by	\N
tt9824252	4	nm1636876	producer	producer	\N
tt9824252	5	nm0669285	editor	\N	\N
tt9824252	6	nm0142838	production_designer	\N	\N
tt9824454	1	nm0457225	actor	\N	\N
tt9824454	2	nm0297869	actor	\N	\N
tt9824454	3	nm0457953	actress	\N	\N
tt9824454	4	nm0359226	actress	\N	\N
tt9824454	5	nm2418834	director	\N	\N
tt9824454	6	nm1148576	writer	screenplay	\N
tt9824454	7	nm1149463	composer	\N	\N
tt9824512	1	nm1780894	director	\N	\N
tt9824512	2	nm10497162	writer	writer	\N
tt9824512	3	nm2672365	producer	producer	\N
tt9824512	4	nm2661750	producer	producer	\N
tt9824512	5	nm1562889	composer	composer	\N
tt9824512	6	nm2187428	composer	\N	\N
tt9824512	7	nm1238316	cinematographer	\N	\N
tt9824512	8	nm2404773	cinematographer	\N	\N
tt9824512	9	nm0563156	editor	supervising editor	\N
tt9824856	1	nm10497256	director	\N	\N
tt9824856	2	nm10497257	producer	producer	\N
tt9824856	3	nm10497258	composer	\N	\N
tt9824856	4	nm10497259	cinematographer	\N	\N
tt9825006	10	nm0074445	editor	\N	\N
tt9825006	1	nm6342705	actor	\N	["Pier-Luc"]
tt9825006	2	nm9603498	actor	\N	["Hubert"]
tt9825006	3	nm2997755	actor	\N	["Samuel"]
tt9825006	4	nm1764072	actress	\N	["Maude"]
tt9825006	5	nm4679279	director	\N	\N
tt9825006	6	nm4486018	writer	\N	\N
tt9825006	7	nm0488514	producer	producer	\N
tt9825006	8	nm5099167	composer	\N	\N
tt9825006	9	nm0491911	cinematographer	\N	\N
tt9825144	1	nm0212492	director	\N	\N
tt9825348	10	nm0847511	actress	\N	\N
tt9825348	1	nm0297869	actor	\N	\N
tt9825348	2	nm1149372	actress	\N	\N
tt9825348	3	nm0457225	actor	\N	\N
tt9825348	4	nm0457953	actress	\N	\N
tt9825348	5	nm0945428	director	\N	\N
tt9825348	6	nm1148576	writer	screenplay	\N
tt9825348	7	nm1151295	composer	\N	\N
tt9825348	8	nm1151394	cinematographer	\N	\N
tt9825348	9	nm2517670	actress	\N	\N
tt9825730	10	nm10497357	actor	\N	\N
tt9825730	1	nm0297869	actor	\N	\N
tt9825730	2	nm0457225	actor	\N	\N
tt9825730	3	nm0847511	actress	\N	\N
tt9825730	4	nm0847353	actress	\N	\N
tt9825730	5	nm0847695	director	\N	\N
tt9825730	6	nm0452884	writer	author-story	\N
tt9825730	7	nm0945537	writer	screenplay	\N
tt9825730	8	nm0411728	composer	\N	\N
tt9825730	9	nm1151394	cinematographer	\N	\N
tt9825916	1	nm4417288	actor	\N	\N
tt9825916	2	nm4138720	director	\N	\N
tt9825916	3	nm1735387	producer	producer	\N
tt9825916	4	nm3465928	producer	producer	\N
tt9825916	5	nm5913683	composer	\N	\N
tt9825916	6	nm10497371	cinematographer	director of photography	\N
tt9825916	7	nm8632983	cinematographer	director of photography	\N
tt9825916	8	nm0073804	editor	\N	\N
tt9826068	1	nm10497398	self	\N	["Self"]
tt9826068	2	nm10497399	self	\N	["Self"]
tt9826068	3	nm1042698	self	\N	["Self"]
tt9826068	4	nm10497396	self	\N	["Self"]
tt9826068	5	nm6226633	director	\N	\N
tt9826068	6	nm10497397	writer	\N	\N
tt9826068	7	nm4192962	producer	producer	\N
tt9826068	8	nm3230818	producer	producer	\N
tt9826126	1	nm6006183	actor	\N	["Tony Dax"]
tt9826126	2	nm10497421	actress	\N	["Young Kendra"]
tt9826126	3	nm7064912	actress	\N	["Grandma Williams"]
tt9826126	4	nm10497418	actress	\N	["Mrs. Williams"]
tt9826126	5	nm7421022	director	\N	\N
tt9826126	6	nm8509487	writer	book	\N
tt9826126	7	nm8200904	composer	\N	\N
tt9826126	8	nm8246309	cinematographer	\N	\N
tt9826484	10	nm5390656	actress	\N	["Yui Kurata"]
tt9826484	1	nm4303311	actor	\N	["Arata Kasuga"]
tt9826484	2	nm3782945	actress	\N	["Lilith Asami"]
tt9826484	3	nm3674939	actress	\N	["Arin Kannazuki"]
tt9826484	4	nm4785118	actress	\N	["Levi Kazama"]
tt9826484	5	nm1287472	director	\N	\N
tt9826484	6	nm9855038	writer	\N	\N
tt9826484	7	nm10545610	writer	\N	\N
tt9826484	8	nm2932868	actress	\N	["Mira Yamana"]
tt9826484	9	nm0951216	actress	\N	["Akio Fudo"]
tt9826526	1	nm9671401	director	\N	\N
tt9826526	2	nm0794321	writer	screenplay by	\N
tt9826538	1	nm1233826	director	\N	\N
tt9826538	2	nm2234748	writer	\N	\N
tt9826550	1	nm4976401	actress	\N	\N
tt9826550	2	nm0619107	actor	\N	\N
tt9826550	3	nm1007927	actress	\N	\N
tt9826550	4	nm0993695	actress	\N	\N
tt9826550	5	nm0913835	director	\N	\N
tt9826554	1	nm4797377	self	\N	["Self"]
tt9826554	2	nm3193774	self	\N	["Self"]
tt9826576	1	nm9671401	writer	Screenplay By	\N
tt9826576	2	nm0794321	writer	Screenplay By	\N
tt9826668	1	nm10497786	actor	\N	["Josh Vargas"]
tt9826668	2	nm10830025	actress	\N	["Faith"]
tt9826668	3	nm10497788	actor	\N	["Cam"]
tt9826668	4	nm10497789	actor	\N	["James Thomas"]
tt9826668	5	nm10497790	director	\N	\N
tt9826668	6	nm12507426	writer	history consultant	\N
tt9826668	7	nm4120697	writer	story consultant	\N
tt9826668	8	nm10830046	composer	\N	\N
tt9826668	9	nm10830041	cinematographer	\N	\N
tt9826690	1	nm10497817	actor	\N	\N
tt9826690	2	nm10497818	director	\N	\N
tt9826690	3	nm2711875	director	\N	\N
tt9826704	1	nm3986132	writer	\N	\N
tt9826704	2	nm3460238	producer	producer	\N
tt9826708	1	nm2415818	writer	story	\N
tt9826708	2	nm2341875	writer	story	\N
tt9826708	3	nm2936056	producer	producer	\N
tt9826708	4	nm7418629	producer	producer	\N
tt9826730	1	nm2415818	writer	screenplay	\N
tt9826730	2	nm2341875	writer	screenplay	\N
tt9826780	1	nm3128396	director	\N	\N
tt9826780	2	nm4590727	producer	producer	\N
tt9826798	1	nm10497892	director	\N	\N
tt9826818	1	nm10497902	director	\N	\N
tt9826818	2	nm10497903	director	\N	\N
tt9826818	3	nm10497904	producer	producer	\N
tt9826818	4	nm10497905	cinematographer	\N	\N
tt9826820	10	nm8483176	actress	\N	["Tracy"]
tt9826820	1	nm10762413	actress	\N	["Store patron"]
tt9826820	2	nm2336615	actor	\N	["Mathew"]
tt9826820	3	nm4843024	actress	\N	["Vera"]
tt9826820	4	nm3158948	actor	\N	["Crime Scene Witness"]
tt9826820	5	nm2916138	director	\N	\N
tt9826820	6	nm2280509	producer	producer	\N
tt9826820	7	nm10882821	cinematographer	\N	\N
tt9826820	8	nm9801438	editor	\N	\N
tt9826820	9	nm10818394	actress	\N	["Store Customer"]
tt9826830	1	nm10497912	director	\N	\N
tt9826830	2	nm10497913	writer	co-writer	\N
tt9826830	3	nm2982324	composer	\N	\N
tt9826848	10	nm9796530	actor	\N	\N
tt9826848	1	nm1478411	actress	\N	["Sammy"]
tt9826848	2	nm7429538	actor	\N	["Gus"]
tt9826848	3	nm0751652	actor	\N	["Junior"]
tt9826848	4	nm1934199	actor	\N	["Jack"]
tt9826848	5	nm6621949	director	\N	\N
tt9826848	6	nm10927077	producer	producer	\N
tt9826848	7	nm5585377	composer	\N	\N
tt9826848	8	nm0472912	actor	\N	\N
tt9826848	9	nm7490195	actor	\N	["Curtis"]
tt9826958	1	nm2451806	actress	\N	["Iris"]
tt9826958	2	nm9165363	actress	\N	["Scarlet"]
tt9826958	3	nm8369614	director	\N	\N
tt9826958	4	nm3065231	producer	producer	\N
tt9826958	5	nm4733361	producer	producer	\N
tt9826958	6	nm4575318	production_designer	\N	\N
tt9826992	1	nm6521873	actor	\N	["Robertío"]
tt9826992	2	nm2432523	actor	\N	\N
tt9826992	3	nm4098543	actor	\N	["Quique Echeverria"]
tt9826992	4	nm1062067	producer	producer	\N
tt9827044	1	nm3935304	director	\N	\N
tt9827044	2	nm10489478	editor	\N	\N
tt9827060	1	nm10498051	actress	\N	["Ashanti"]
tt9827060	2	nm10496476	actor	\N	["Donnie"]
tt9827060	3	nm10498050	actor	\N	["Axel"]
tt9827060	4	nm10496483	actor	\N	["Frank"]
tt9827060	5	nm10492716	director	\N	\N
tt9827060	6	nm10489715	writer	writer	\N
tt9827314	1	nm10615742	self	\N	["Self"]
tt9827314	2	nm2103438	director	\N	\N
tt9827314	3	nm6726381	composer	\N	\N
tt9827314	4	nm8873319	cinematographer	\N	\N
tt9827314	5	nm8743190	cinematographer	\N	\N
tt9827314	6	nm8923697	editor	\N	\N
tt9827338	1	nm4347909	director	\N	\N
tt9827338	2	nm5871826	producer	producer	\N
tt9827338	3	nm1583238	producer	producer	\N
tt9827344	1	nm0926073	writer	\N	\N
tt9827344	2	nm0441939	producer	producer	\N
tt9827352	10	nm1889214	editor	\N	\N
tt9827352	1	nm12798900	actor	\N	\N
tt9827352	2	nm12798897	actor	\N	\N
tt9827352	3	nm12798898	actor	\N	\N
tt9827352	4	nm12798899	actor	\N	\N
tt9827352	5	nm10498171	director	\N	\N
tt9827352	6	nm10498170	composer	\N	\N
tt9827352	7	nm10498173	cinematographer	\N	\N
tt9827352	8	nm7774807	cinematographer	\N	\N
tt9827352	9	nm1354780	editor	\N	\N
tt9827388	1	nm5823978	actress	\N	["Amy Michael (Aka Nadira Sarroof)"]
tt9827388	2	nm8410169	actor	\N	["Jeanne Smith"]
tt9827388	3	nm8410168	director	\N	\N
tt9827388	4	nm11025507	director	\N	\N
tt9827388	5	nm11025506	director	\N	\N
tt9827388	6	nm8218755	cinematographer	\N	\N
tt9827388	7	nm10935755	cinematographer	\N	\N
tt9827388	8	nm10935756	cinematographer	\N	\N
tt9827588	1	nm1680821	director	\N	\N
tt9827588	2	nm7933623	composer	\N	\N
tt9827588	3	nm4947415	cinematographer	\N	\N
tt9827588	4	nm6494511	cinematographer	\N	\N
tt9827650	1	nm0636152	director	\N	\N
tt9827650	2	nm0016546	writer	\N	\N
tt9827650	3	nm3690965	writer	\N	\N
tt9827650	4	nm1888350	producer	producer	\N
tt9827650	5	nm1227375	producer	producer	\N
tt9827650	6	nm4143522	producer	producer	\N
tt9827650	7	nm2625826	producer	producer	\N
tt9827712	1	nm10498323	actor	\N	\N
tt9827712	2	nm3241362	actor	\N	\N
tt9827712	3	nm5552683	actor	\N	\N
tt9827712	4	nm7812980	actress	\N	\N
tt9827712	5	nm10498322	director	\N	\N
tt9827760	1	nm6069641	actor	\N	["Stan Finn"]
tt9827760	2	nm12020013	writer	screenplay by	\N
tt9827776	1	nm4630525	actor	\N	["Mayor Colin"]
tt9827776	2	nm12684365	actor	\N	["The Detective"]
tt9827776	3	nm3337275	actress	\N	["Mrs. Colin"]
tt9827776	4	nm9298955	actor	\N	["Hunter Peyton"]
tt9827776	5	nm1975761	director	\N	\N
tt9827784	10	nm3251581	editor	\N	\N
tt9827784	1	nm5282266	actress	\N	["Haru"]
tt9827784	2	nm5862455	actress	\N	["Reo"]
tt9827784	3	nm6954008	actor	\N	["Shima"]
tt9827784	4	nm5527231	actor	\N	\N
tt9827784	5	nm0794048	director	\N	\N
tt9827784	6	nm0624375	producer	producer	\N
tt9827784	7	nm4151154	producer	producer	\N
tt9827784	8	nm3668153	composer	\N	\N
tt9827784	9	nm3566386	cinematographer	\N	\N
tt9827834	10	nm0002336	cinematographer	director of photography	\N
tt9827834	1	nm1935086	actress	\N	["Sylvie Parker"]
tt9827834	2	nm3060479	actor	\N	["Robert Halloway"]
tt9827834	3	nm0519456	actress	\N	["Carmen"]
tt9827834	4	nm3813115	actress	\N	["Mona"]
tt9827834	5	nm0038811	director	\N	\N
tt9827834	6	nm2828148	producer	producer	\N
tt9827834	7	nm1646258	producer	producer	\N
tt9827834	8	nm3855258	producer	producer	\N
tt9827834	9	nm11213394	composer	\N	\N
tt9827962	1	nm5231152	writer	\N	\N
tt9827998	10	nm10235715	actress	\N	["Renee- AA Counselor"]
tt9827998	1	nm7981127	actor	\N	["Ray"]
tt9827998	2	nm2013433	actor	\N	["Mr. Davis"]
tt9827998	3	nm12542920	actor	\N	["Rick"]
tt9827998	4	nm10235716	actor	\N	["Chico"]
tt9827998	5	nm7981125	director	\N	\N
tt9827998	6	nm7981131	director	\N	\N
tt9827998	7	nm11248904	actor	\N	["Kim","Lynn Daniels"]
tt9827998	8	nm11028339	actress	\N	["Hannah"]
tt9827998	9	nm11249139	actor	\N	["Deshawn"]
tt9828116	1	nm0687970	actress	\N	["Janna Bateman"]
tt9828116	2	nm2176072	actor	\N	["Ray Pierson"]
tt9828116	3	nm12403357	producer	producer	\N
tt9828116	4	nm3415737	composer	\N	\N
tt9828116	5	nm4654982	cinematographer	\N	\N
tt9828186	1	nm7712286	writer	written by	\N
tt9828208	10	nm8587084	actor	\N	\N
tt9828208	1	nm1092370	actor	\N	\N
tt9828208	2	nm2759672	actress	\N	\N
tt9828208	3	nm2272335	actor	\N	\N
tt9828208	4	nm8769755	actor	\N	\N
tt9828208	5	nm0755788	director	\N	\N
tt9828208	6	nm2238711	writer	\N	\N
tt9828208	7	nm1672489	cinematographer	\N	\N
tt9828208	8	nm0812760	actress	\N	\N
tt9828208	9	nm10498623	actress	\N	\N
tt9828254	10	nm2192381	production_designer	\N	\N
tt9828254	1	nm6702072	actor	\N	\N
tt9828254	2	nm3627424	actor	\N	\N
tt9828254	3	nm2104632	actress	\N	\N
tt9828254	4	nm2931774	actress	\N	["Keiko"]
tt9828254	5	nm3829368	director	\N	\N
tt9828254	6	nm4975188	writer	screenplay	\N
tt9828254	7	nm3506353	producer	producer	\N
tt9828254	8	nm3780896	producer	producer	\N
tt9828254	9	nm2486192	cinematographer	\N	\N
tt9828278	1	nm2156908	actor	\N	["Liyon","Jenis"]
tt9828278	2	nm2791178	actor	\N	\N
tt9828278	3	nm2212823	actress	\N	\N
tt9828278	4	nm3591507	actor	\N	\N
tt9828278	5	nm10498667	director	\N	\N
tt9828278	6	nm10498668	producer	producer	\N
tt9828278	7	nm7753553	cinematographer	\N	\N
tt9828278	8	nm8201379	editor	\N	\N
tt9828344	1	nm6715880	self	\N	["Self"]
tt9828344	2	nm4929295	director	\N	\N
tt9828428	10	nm7794409	actor	\N	\N
tt9828428	1	nm4742592	actress	\N	\N
tt9828428	2	nm10235355	actor	\N	\N
tt9828428	3	nm0222181	actor	\N	\N
tt9828428	4	nm10235359	actor	\N	\N
tt9828428	5	nm0440604	actor	\N	\N
tt9828428	6	nm5637317	actress	\N	\N
tt9828428	7	nm5967305	actor	\N	\N
tt9828428	8	nm10235353	actress	\N	\N
tt9828428	9	nm8214114	actor	\N	\N
tt9828464	10	nm11727248	producer	producer	\N
tt9828464	1	nm2866919	actor	\N	["Ustaz Hafiz"]
tt9828464	2	nm3988830	actress	\N	["Alisa"]
tt9828464	3	nm0008288	actress	\N	["Mak Alisa"]
tt9828464	4	nm4871711	actor	\N	["Ayah Alisa"]
tt9828464	5	nm4323528	director	\N	\N
tt9828464	6	nm11137202	writer	story	\N
tt9828464	7	nm11137177	writer	screenplay	\N
tt9828464	8	nm4459958	writer	screenplay	\N
tt9828464	9	nm11727247	producer	producer	\N
tt9828682	1	nm4895012	director	\N	\N
tt9828682	2	nm1680725	composer	\N	\N
tt9828682	3	nm5626392	editor	\N	\N
tt9828698	1	nm10498811	actor	\N	["Ultra runner"]
tt9828698	2	nm10498809	actor	\N	["Ultra runner"]
tt9828698	3	nm10498810	actor	\N	["Ultra runner"]
tt9828698	4	nm10498814	actor	\N	["Race director"]
tt9828698	5	nm10498808	director	\N	\N
tt9828698	6	nm5581322	writer	Written by	\N
tt9828710	1	nm4895012	director	\N	\N
tt9828710	2	nm1680725	composer	\N	\N
tt9828710	3	nm5626392	editor	\N	\N
tt9828786	1	nm3699300	director	\N	\N
tt9828786	2	nm7461992	writer	written by	\N
tt9828786	3	nm3640151	producer	producer	\N
tt9828802	1	nm0739124	actress	\N	["Yolanda"]
tt9828802	2	nm0959420	actor	\N	["Simón"]
tt9828802	3	nm0099560	actor	\N	["Craig"]
tt9828802	4	nm0562210	actor	\N	["Matt Simón"]
tt9828802	5	nm0001238	director	\N	\N
tt9828802	6	nm0000590	writer	novel	\N
tt9828802	7	nm0924647	composer	\N	\N
tt9828802	8	nm0299803	cinematographer	\N	\N
tt9828810	10	nm2806111	actor	\N	["Dumb servant Simon"]
tt9828810	1	nm9460096	actress	\N	["Gagani Wickramasinghe"]
tt9828810	2	nm0348018	actor	\N	["Principal Pathirana"]
tt9828810	3	nm0348014	actress	\N	["Janaki Wickramasinghe"]
tt9828810	4	nm0784226	actor	\N	["Mr. Wickramasinghe"]
tt9828810	5	nm9461253	director	\N	\N
tt9828810	6	nm5770597	writer	screenplay	\N
tt9828810	7	nm9053447	cinematographer	\N	\N
tt9828810	8	nm10498856	editor	\N	\N
tt9828810	9	nm7465702	actress	\N	["Miss Jenny"]
tt9828814	10	nm10344022	cinematographer	director of photography	\N
tt9828814	1	nm3073947	actress	\N	["Ina"]
tt9828814	2	nm10498861	actor	\N	["Andi"]
tt9828814	3	nm9488941	actor	\N	["Jaka"]
tt9828814	4	nm5445942	actor	\N	["Boni"]
tt9828814	5	nm0739287	director	\N	\N
tt9828814	6	nm10498865	writer	script writer	\N
tt9828814	7	nm5047892	writer	script writer	\N
tt9828814	8	nm2519727	producer	producer	\N
tt9828814	9	nm1297710	composer	music director	\N
tt9828864	10	nm6518744	actor	\N	["Arjun (Farm Manager)"]
tt9828864	1	nm10498875	actor	\N	["Sumer Singh"]
tt9828864	2	nm10499038	actor	\N	["Pesticide Agent"]
tt9828864	3	nm10499040	actor	\N	["Forest Surveyor 1"]
tt9828864	4	nm10499041	actor	\N	["Forest Surveyor 2"]
tt9828864	5	nm6518742	director	\N	\N
tt9828864	6	nm6518746	producer	producer	\N
tt9828864	7	nm10498876	composer	\N	\N
tt9828864	8	nm10499042	actor	\N	["Driver"]
tt9828864	9	nm5888756	actor	\N	["Dhruv ( Painter )"]
tt9828908	10	nm9455710	editor	\N	\N
tt9828908	1	nm10459748	actor	\N	["Vishwa"]
tt9828908	2	nm8358488	actress	\N	\N
tt9828908	3	nm9605462	actress	\N	\N
tt9828908	4	nm9547466	actor	\N	\N
tt9828908	5	nm10460339	director	\N	\N
tt9828908	6	nm10498894	writer	dialogue	\N
tt9828908	7	nm10498895	producer	producer	\N
tt9828908	8	nm4765381	cinematographer	\N	\N
tt9828908	9	nm4763697	editor	\N	\N
tt9828912	1	nm0084443	actress	\N	\N
tt9828912	2	nm0451440	actor	\N	\N
tt9828912	3	nm2883063	actress	\N	\N
tt9828912	4	nm0059395	director	\N	\N
tt9828912	5	nm1884632	producer	producer	\N
tt9828912	6	nm1231899	producer	producer	\N
tt9828918	10	nm1342398	composer	\N	\N
tt9828918	1	nm0149260	actor	\N	["Stéphane Lucas"]
tt9828918	2	nm0046277	actress	\N	["Soo"]
tt9828918	3	nm3226240	actress	\N	["Suzanne"]
tt9828918	4	nm5487541	actor	\N	["David Lucas"]
tt9828918	5	nm0489309	director	\N	\N
tt9828918	6	nm0081179	writer	dialogue	\N
tt9828918	7	nm0241489	producer	producer	\N
tt9828918	8	nm5221389	producer	producer	\N
tt9828918	9	nm0917946	producer	producer	\N
tt9828936	1	nm0827899	director	\N	\N
tt9829006	1	nm10498924	actress	\N	["Manjari"]
tt9829006	2	nm9549064	actor	\N	["Wenura"]
tt9829006	3	nm2827761	actress	\N	\N
tt9829006	4	nm9409223	actor	\N	\N
tt9829006	5	nm10455043	director	\N	\N
tt9829006	6	nm10057741	producer	producer	\N
tt9829006	7	nm10452942	cinematographer	\N	\N
tt9829006	8	nm10454930	editor	\N	\N
tt9829090	1	nm10498957	self	\N	["Self"]
tt9829090	2	nm10498958	self	\N	["Self"]
tt9829090	3	nm10498959	self	\N	["Self"]
tt9829090	4	nm10498955	director	\N	\N
tt9829090	5	nm10498956	director	\N	\N
tt9829090	6	nm10498960	producer	producer	\N
tt9829090	7	nm0960054	composer	\N	\N
tt9829090	8	nm0409744	cinematographer	\N	\N
tt9829090	9	nm0609129	editor	\N	\N
tt9829092	10	nm0017535	cinematographer	\N	\N
tt9829092	1	nm2668139	actor	\N	\N
tt9829092	2	nm9154250	actor	\N	\N
tt9829092	3	nm0840783	actor	\N	\N
tt9829092	4	nm2255632	actor	\N	\N
tt9829092	5	nm2247620	director	\N	\N
tt9829092	6	nm9179572	writer	\N	\N
tt9829092	7	nm2252985	producer	producer	\N
tt9829092	8	nm1927429	composer	\N	\N
tt9829092	9	nm1935957	composer	\N	\N
tt9829108	1	nm10498967	actor	\N	\N
tt9829108	2	nm9453091	actress	\N	\N
tt9829108	3	nm1002207	actor	\N	\N
tt9829108	4	nm10498968	actress	\N	\N
tt9829108	5	nm5445367	director	\N	\N
tt9829108	6	nm10498969	writer	screenplay	\N
tt9829108	7	nm9269258	cinematographer	\N	\N
tt9829294	1	nm3355616	actor	\N	\N
tt9829324	1	nm3751038	director	\N	\N
tt9829324	2	nm1803335	producer	producer	\N
tt9829324	3	nm8144887	composer	\N	\N
tt9829324	4	nm0450608	cinematographer	\N	\N
tt9829324	5	nm1729778	cinematographer	\N	\N
tt9829324	6	nm3389538	cinematographer	\N	\N
tt9829324	7	nm3891241	cinematographer	\N	\N
tt9829324	8	nm0632954	editor	\N	\N
tt9829498	1	nm10499146	director	\N	\N
tt9829498	2	nm5206176	producer	producer	\N
tt9829498	3	nm5975576	cinematographer	\N	\N
tt9829498	4	nm5268094	editor	\N	\N
